"group_code","groep_titel","jaar","log_index","n_soorten","gewicht_som","msi","analysis_mode","msi_variant","periode"
"fg_v1_lange_trek","Langeafstandstrekkers",1977,4.45088870360799,25,25,85.7030748001234,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1978,4.55036697580811,23,23,94.6671424923509,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1979,4.6474394468988,22,22,104.317532727695,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1980,4.76134681309466,22,22,116.903266771329,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1981,5.11491758604708,20,20,166.48705956122,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1982,4.94372327481831,20,20,140.291622615817,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1983,4.71278243832669,21,21,111.361585971524,"binair","robuust","1958-1983"
"fg_v1_lange_trek","Langeafstandstrekkers",1984,5.47745634187617,19,19,239.237394618769,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1985,4.4829698117835,23,23,88.4971025370427,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1986,4.54565476675447,23,23,94.2221005153422,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1987,4.58075825470119,23,23,97.5883629949415,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1988,4.49134730228728,24,24,89.241600330545,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1989,4.67775395894314,23,23,107.528288194167,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1990,4.33216572931411,24,24,76.108939569407,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1991,4.40546157652511,23,23,81.8969358233749,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1992,4.50516879393356,23,23,90.4836158453808,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1993,4.65670697279495,23,23,105.28879179642,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1994,4.62770151236292,23,23,102.278707387385,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1995,4.2905403805676,24,24,73.0059088167274,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1996,4.48218170349429,26,26,88.4273847131684,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1997,4.3283827590333,26,26,75.8215656191822,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1998,4.09960087160286,26,26,60.3162088806595,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",1999,4.06879516739586,26,26,58.4864537383746,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2000,4.39436523235468,25,25,80.9932025774932,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2001,4.21226521727624,25,25,67.5092899485723,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2002,3.7999528322559,26,26,44.6990760889946,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2003,3.9258647797916,25,25,50.6969007628895,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2004,3.61805076659534,25,25,37.2648590737879,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2005,3.77719834911849,25,25,43.6934562846231,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2006,3.61068271666877,25,25,36.9912987721952,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2007,4.07351979949031,24,24,58.7634345156986,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2008,4.14334983598795,25,25,63.013553362251,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2009,4.10461078362025,25,25,60.6191459908856,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2010,3.77102630817603,24,24,43.4246090051819,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2011,3.86322240400423,24,24,47.618550609523,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2012,4.23566312004889,24,24,69.1074901048368,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2013,3.81110120924049,25,25,45.2001863329681,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2014,3.75315840027971,25,25,42.6555929051678,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2015,4.21992867038012,23,23,68.0286316599162,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2016,4.20490937873253,23,23,67.0145244499834,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2017,4.28863821080111,21,21,72.867171177305,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2018,3.69003348047594,24,24,40.0461877002661,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2019,4.38133836185842,23,23,79.9449571191951,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2020,3.92115664533879,26,26,50.4587739441673,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2021,3.89957498229233,23,23,49.3814566512564,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2022,4.62564933235595,23,23,102.069028292156,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2023,4.96257716899903,20,20,142.961758154029,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2024,4.32788944929522,22,22,75.7841713267489,"binair","robuust","1984-2025"
"fg_v1_lange_trek","Langeafstandstrekkers",2025,4.33559497462976,25,25,76.3703838159241,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1959,4.60517018598809,2,2,100,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1960,4.00043174554138,3,3,54.6217276303839,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1961,4.35919400343848,3,3,78.1940848541063,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1962,4.34552027936942,3,3,77.1321573118044,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1963,3.98819235648048,4,4,53.9572656538859,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1964,3.90357525218851,4,4,49.5793914380637,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1965,3.78428325955868,4,4,44.004119721031,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1966,3.84748412986913,5,5,46.8749833864976,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1967,3.61180279727927,5,5,37.0327552216556,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1968,3.81963267897928,5,5,45.5874600126903,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1969,3.47373812495677,5,5,32.2570984163956,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1970,3.62096531359623,5,5,37.3736276856606,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1971,3.23290563417744,6,6,25.3532172240905,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1972,3.03949931752304,6,6,20.8947789659851,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1973,3.46678353796791,6,6,32.0335418921471,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1974,3.4107567170752,6,6,30.2881551539555,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1975,3.54880797479412,7,7,34.7718438593724,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1976,3.29784034675418,6,6,27.0541482045765,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1977,2.89835178928115,7,7,18.1442152206109,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1978,2.60848537419717,6,6,13.5784689693766,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1979,2.55272968848377,5,5,12.8421109439544,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1980,2.43228326070956,4,4,11.3848470002202,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1981,2.78595143509334,2,2,16.2152382865926,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1982,1.47650948176472,2,2,4.37763875400796,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1983,2.00888742729963,5,5,7.45501848158613,"binair","robuust","1958-1983"
"fg_v1_lucht","Luchtfoerageerders",1984,2.29166748080408,3,3,9.89141768642569,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1985,1.0820392485474,6,6,2.95069061150262,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1986,1.04019543603768,6,6,2.82976999934941,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1987,1.1481763200217,6,6,3.15243862509436,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1988,1.33278481048983,6,6,3.79158755179222,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1989,1.19352863070605,6,6,3.29870059126583,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1990,1.23920605185481,6,6,3.45287097570295,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1991,1.15996125190452,6,6,3.18980967467171,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1992,1.32796521259003,6,6,3.77335759022089,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1993,1.40731022614169,6,6,4.08495301390465,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1994,1.28755215143483,6,6,3.62390491928015,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1995,1.23721110018,6,6,3.44598953132382,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1996,1.40127286974614,6,6,4.06036499470353,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1997,1.57265165840363,6,6,4.81941069627192,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1998,0.917820922209901,6,6,2.5038284041859,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",1999,0.902622658725274,6,6,2.46606227710875,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2000,0.813401415526451,6,6,2.25556707428975,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2001,0.504439005865983,6,6,1.65605622199359,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2002,0.52835669897614,6,6,1.6961427440912,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2003,0.84462372790011,6,6,2.32710202624714,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2004,0.513450885515636,6,6,1.671047851278,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2005,0.80910335509202,6,6,2.24589331478423,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2006,0.907840266032618,6,6,2.47896284745474,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2007,1.39179688784565,6,6,4.02207077372632,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2008,1.38422478393683,6,6,3.99173025166072,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2009,0.446741562444469,6,6,1.5632102548415,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2010,0.65188029204238,6,6,1.91914599351043,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2011,0.831229330223495,5,5,2.2961397199062,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2012,0.91998666165974,5,5,2.50925692039048,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2013,0.609948943480632,6,6,1.84033743515903,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2014,0.868827444142981,6,6,2.38411370744828,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2015,1.78383756052544,6,6,5.95265632152747,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2016,1.8603238559474,6,6,6.42581747369284,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2017,0.61212894458217,5,5,1.84435374898857,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2018,0.43190756885153,6,6,1.54019274679714,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2019,1.95032705149018,6,6,7.03098669928113,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2020,1.02977637465492,7,7,2.80043951541825,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2021,0.801660360080293,6,6,2.22923919718643,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2022,1.79421304465791,6,6,6.014739527456,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2023,0.792618468899119,4,4,2.20917351152875,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2024,0.792660915008434,6,6,2.20926728433925,"binair","robuust","1984-2025"
"fg_v1_lucht","Luchtfoerageerders",2025,2.18280072006584,7,7,8.87111701394024,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1958,4.60517018598809,13,13,100,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1959,5.3675582499339,16,16,214.338866283515,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1960,5.21431141241685,21,21,183.885156339422,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1961,5.1242955522133,24,24,168.055713468112,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1962,5.18506830696117,25,25,178.585648016133,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1963,4.9307737150923,26,26,138.48662008722,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1964,5.09344752167272,27,27,162.950670766992,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1965,5.02260811372255,28,28,151.806717110534,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1966,5.16860935708707,29,29,175.670372782988,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1967,5.07730312177856,30,30,160.341052020448,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1968,5.0277315146195,30,30,152.586479593363,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1969,4.99027945851742,30,30,146.977491868946,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1970,5.05256015052016,32,32,156.422417231167,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1971,5.08433418801248,32,32,161.472393183811,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1972,5.09383662208889,32,32,163.014087277698,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1973,5.25193654565959,36,36,190.935666301129,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1974,5.31413582381327,35,35,203.188846273865,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1975,5.3434637821295,37,37,209.236205179744,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1976,5.24482857237073,37,37,189.583312625845,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1977,5.15545770309646,38,38,173.375142941065,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1978,5.15077046557778,38,38,172.564394036965,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1979,5.44190583593647,34,34,230.881787228428,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1980,5.3234167634133,37,37,205.08340773968,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1981,5.37608922383084,35,35,216.17520730854,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1982,5.23525670903754,36,36,187.777304288566,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1983,5.35255584311511,38,38,211.147268103052,"binair","robuust","1958-1983"
"fg_v1_zaad","Zaadeters",1984,5.85564736917422,34,34,349.200888788033,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1985,5.18690703072189,37,37,178.914319766141,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1986,5.20031586762016,37,37,181.329508950724,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1987,5.10589689030769,37,37,164.991983901901,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1988,5.36469861679588,38,38,213.72681130217,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1989,5.26755287713216,37,37,193.940784344547,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1990,5.3488157797119,37,37,210.359038865411,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1991,5.26050913018032,37,37,192.579514384757,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1992,5.40048744349208,38,38,221.514365628355,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1993,5.41518202791357,37,37,224.793460639295,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1994,5.26744496006468,38,38,193.919855953123,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1995,5.22710430545574,38,38,186.252690995959,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1996,5.17264949024784,38,38,176.381540119458,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1997,5.2914765584948,37,37,198.63650740216,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1998,5.13323589776541,37,37,169.564926006755,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",1999,5.18743026979091,37,37,179.007959224025,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2000,5.06078143249436,37,37,157.71371080144,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2001,5.08086703552337,37,37,160.913513194798,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2002,5.29829089003232,37,37,199.994704766957,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2003,5.12877207691388,38,38,168.809705393143,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2004,4.97583392848821,37,37,144.869585662925,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2005,4.89930887142256,38,38,134.197000245491,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2006,4.79281046642724,37,37,120.63994717991,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2007,4.87015021080052,38,38,130.340493976017,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2008,4.76832109575835,38,38,117.721432942834,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2009,4.64128569900263,38,38,103.677560064924,"binair","robuust","1984-2025"
"fg_v1_zaad","Zaadeters",2010,4.85174758905076,37,37,127.96382273023,"binair","robuust","1984-2025"
