"maand","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","maandindex","soort_id","soort_naam","modelstatus","weergavetype"
"dec",0,0,563,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"sep",1107,56,508,2.17913385826772,0.110236220472441,,,,,,,,153,"Huiszwaluw","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"nov",2,1,570,0.00350877192982456,0.00175438596491228,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"okt",2,1,547,0.0036563071297989,0.00182815356489945,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"sep",2,1,508,0.00393700787401575,0.00196850393700787,,,,,,,,639,"hybride Zwarte Kraai x Bonte Kraai","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,302,"IJsduiker","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,362,"IJseend","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"nov",4,3,570,0.00701754385964912,0.00526315789473684,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"okt",6,3,547,0.0109689213893967,0.00548446069469835,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"sep",3,3,508,0.00590551181102362,0.00590551181102362,,,,,,,,641,"IJsgors","alleen_beschrijvend","beschrijvend"
"dec",25,21,563,0.044404973357016,0.0373001776198934,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"feb",16,14,556,0.0287769784172662,0.0251798561151079,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"jan",12,11,562,0.0213523131672598,0.0195729537366548,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"mrt",14,11,451,0.0310421286031042,0.024390243902439,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"nov",46,40,570,0.0807017543859649,0.0701754385964912,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"okt",54,43,547,0.0987202925045704,0.0786106032906764,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"sep",71,55,508,0.139763779527559,0.108267716535433,,,,,,,,137,"IJsvogel","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"nov",1,1,570,0.00175438596491228,0.00175438596491228,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,625,"Jan-van-gent","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"feb",1,1,556,0.00179856115107914,0.00179856115107914,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"sep",2,1,508,0.00393700787401575,0.00196850393700787,,,,,,,,415,"Kanoetstrandloper","alleen_beschrijvend","beschrijvend"
"dec",1226,61,563,2.17761989342806,0.108348134991119,0.249155733798875,0.0834104005117251,0.506777864220331,0.0975128939817341,0.0422166423756005,0.17374851876522,42.6427798805164,224,"Kauw","indicatief","modelindex"
"feb",1310,77,556,2.35611510791367,0.138489208633094,0.433308354479185,0.149290588076907,0.912841517033428,0.1469382412101,0.0745986849641066,0.242237964952846,74.1603353802815,224,"Kauw","indicatief","modelindex"
"jan",1182,60,562,2.10320284697509,0.106761565836299,0.281092896001872,0.0936353431497426,0.661256124381696,0.0959468199078635,0.0425786609121239,0.16457496175737,48.1087964841323,224,"Kauw","indicatief","modelindex"
"mrt",1483,57,451,3.28824833702882,0.126385809312639,0.6769283777843,0.214374555561685,1.47118825620394,0.151961895942286,0.0731439745596035,0.2561901258326,115.855683385687,224,"Kauw","indicatief","modelindex"
"nov",1024,66,570,1.79649122807018,0.115789473684211,0.296380413159336,0.097028039925158,0.626749884363046,0.105026909855122,0.0514433364899427,0.182589813137171,50.7252413041082,224,"Kauw","indicatief","modelindex"
"okt",1513,74,547,2.76599634369287,0.135283363802559,1.58036194220755,0.511168588647522,3.38078415990277,0.147472785321202,0.0727334689944692,0.248993167591851,270.477525865416,224,"Kauw","indicatief","modelindex"
"sep",1111,49,508,2.18700787401575,0.0964566929133858,0.572773313174776,0.194258038525833,1.21412440034667,0.0925913258153157,0.04219559522035,0.163615973913803,98.0296376998585,224,"Kauw","indicatief","modelindex"
"dec",73,21,563,0.129662522202487,0.0373001776198934,0.0474884756293775,0.0212338455141585,0.0928723746993247,0.0253831569204643,0.0132857022760983,0.0441951744646138,31.8374720417401,234,"Keep","betrouwbaar","modelindex"
"feb",40,10,556,0.0719424460431655,0.0179856115107914,0.0231959529512524,0.00924123385932473,0.0450899112313961,0.0118919148619591,0.00508231617849419,0.0229053117490992,15.5511520169783,234,"Keep","betrouwbaar","modelindex"
"jan",56,12,562,0.099644128113879,0.0213523131672598,0.0317597743629078,0.0145650930832443,0.0631466297314198,0.0142211550280855,0.00674805576370705,0.0267989403957779,21.2925539287163,234,"Keep","betrouwbaar","modelindex"
"mrt",32,16,451,0.0709534368070953,0.0354767184035477,0.035737113670721,0.0139628191151484,0.0721426665854125,0.0245062827030372,0.0120295224662628,0.0439945880248785,23.9590625360105,234,"Keep","betrouwbaar","modelindex"
"nov",172,66,570,0.301754385964912,0.115789473684211,0.212959392468659,0.106742827200642,0.390311637627235,0.0945787595436148,0.057804551412528,0.13887296768612,142.773348983907,234,"Keep","betrouwbaar","modelindex"
"okt",361,101,547,0.659963436928702,0.184643510054845,0.665728053381637,0.359501211567677,1.16040786621721,0.164088777418937,0.107981369574107,0.222110991601567,446.320881140858,234,"Keep","betrouwbaar","modelindex"
"sep",35,6,508,0.0688976377952756,0.0118110236220472,0.0272446928054769,0.0111647805520018,0.0543145613873644,0.00772181684266477,0.00267304751644787,0.0162104180380767,18.2655293517902,234,"Keep","betrouwbaar","modelindex"
"dec",0,0,563,0,0,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"feb",2,2,556,0.00359712230215827,0.00359712230215827,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,128,"Kerkuil","alleen_beschrijvend","beschrijvend"
"dec",27,9,563,0.0479573712255773,0.0159857904085258,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"feb",44,19,556,0.079136690647482,0.0341726618705036,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"jan",11,7,562,0.0195729537366548,0.0124555160142349,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"mrt",174,46,451,0.385809312638581,0.1019955654102,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"nov",3,2,570,0.00526315789473684,0.00350877192982456,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"sep",3,1,508,0.00590551181102362,0.00196850393700787,,,,,,,,88,"Kievit","alleen_beschrijvend","beschrijvend"
"dec",8,8,563,0.0142095914742451,0.0142095914742451,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"feb",8,8,556,0.0143884892086331,0.0143884892086331,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"jan",8,8,562,0.0142348754448399,0.0142348754448399,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"mrt",4,4,451,0.00886917960088692,0.00886917960088692,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"nov",9,8,570,0.0157894736842105,0.0140350877192982,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"okt",5,5,547,0.00914076782449726,0.00914076782449726,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"sep",1,1,508,0.00196850393700787,0.00196850393700787,,,,,,,,220,"Klapekster","alleen_beschrijvend","beschrijvend"
"dec",12,4,563,0.0213143872113677,0.00710479573712256,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"feb",16,3,556,0.0287769784172662,0.00539568345323741,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"jan",5,2,562,0.00889679715302491,0.00355871886120996,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"mrt",15,5,451,0.0332594235033259,0.0110864745011086,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"nov",40,10,570,0.0701754385964912,0.0175438596491228,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"okt",21,5,547,0.0383912248628885,0.00914076782449726,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,242,"Kleine Barmsijs","alleen_beschrijvend","beschrijvend"
"dec",26,22,563,0.0461811722912966,0.0390763765541741,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"feb",24,19,556,0.0431654676258993,0.0341726618705036,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"jan",16,13,562,0.0284697508896797,0.0231316725978648,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"mrt",30,22,451,0.0665188470066519,0.048780487804878,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"nov",23,21,570,0.0403508771929825,0.0368421052631579,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"okt",21,20,547,0.0383912248628885,0.036563071297989,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"sep",27,23,508,0.0531496062992126,0.0452755905511811,,,,,,,,146,"Kleine Bonte Specht","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"mrt",2,1,451,0.00443458980044346,0.00221729490022173,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,24,"Kleine Canadese Gans","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"okt",5,5,547,0.00914076782449726,0.00914076782449726,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"sep",48,33,508,0.094488188976378,0.0649606299212598,,,,,,,,188,"Kleine Karekiet","alleen_beschrijvend","beschrijvend"
"dec",6,4,563,0.0106571936056838,0.00710479573712256,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"feb",4,3,556,0.00719424460431655,0.00539568345323741,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"jan",8,1,562,0.0142348754448399,0.00177935943060498,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"mrt",8,4,451,0.0177383592017738,0.00886917960088692,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"nov",29,4,570,0.0508771929824561,0.00701754385964912,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"okt",92,16,547,0.16819012797075,0.0292504570383912,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"sep",94,13,508,0.18503937007874,0.0255905511811024,,,,,,,,107,"Kleine Mantelmeeuw","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"mrt",5,4,451,0.0110864745011086,0.00886917960088692,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,84,"Kleine Plevier","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"sep",2,1,508,0.00393700787401575,0.00196850393700787,,,,,,,,417,"Kleine strandloper","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"mrt",1,1,451,0.00221729490022173,0.00221729490022173,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"okt",0,0,547,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,9,"Kleine Zilverreiger","alleen_beschrijvend","beschrijvend"
"dec",0,0,563,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"feb",0,0,556,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"jan",0,0,562,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"mrt",0,0,451,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"nov",0,0,570,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"okt",1,1,547,0.00182815356489945,0.00182815356489945,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"sep",0,0,508,0,0,,,,,,,,344,"Kleine Zwaan","alleen_beschrijvend","beschrijvend"
"dec",24,8,563,0.0426287744227353,0.0142095914742451,0.0160080007722054,0.00670118830271469,0.0331807184057496,0.007348400642939,0.00295294677787073,0.0163161717429327,5.64599635338043,239,"Kneu","betrouwbaar","modelindex"
"feb",24,13,556,0.0431654676258993,0.0233812949640288,0.0194754464121166,0.00850795046902576,0.0382138039902635,0.0124249305537682,0.00571099653902772,0.0228569148981067,6.86895890298718,239,"Kneu","betrouwbaar","modelindex"
"jan",13,5,562,0.0231316725978648,0.00889679715302491,0.010449797921001,0.00436425935753331,0.0218242750430997,0.00486748533679052,0.00156278137887352,0.0115899345047834,3.68562706830787,239,"Kneu","betrouwbaar","modelindex"
"mrt",105,42,451,0.232815964523282,0.0931263858093126,0.146192811836941,0.07079552430793,0.25917798560353,0.0579600302129876,0.0327308619880254,0.0960449987944819,51.5619716832437,239,"Kneu","betrouwbaar","modelindex"
"nov",82,28,570,0.143859649122807,0.0491228070175439,0.0554571117816174,0.0273207682976044,0.0973368895025793,0.026656422107623,0.0142499314117476,0.0468699660131279,19.5596349190383,239,"Kneu","betrouwbaar","modelindex"
"okt",281,77,547,0.513711151736746,0.140767824497258,0.265885203353023,0.140678758228706,0.446191763807684,0.0927022057685924,0.0558323721245626,0.139853952304315,93.7772873646708,239,"Kneu","betrouwbaar","modelindex"
"sep",1126,161,508,2.21653543307087,0.316929133858268,1.47123013624478,0.78796911759157,2.49322410905814,0.271445441193053,0.190023084467605,0.368548749587674,518.900523708372,239,"Kneu","betrouwbaar","modelindex"
"dec",402,137,563,0.714031971580817,0.243339253996448,0.0794663817463082,0.0307947188188105,0.189741730594302,0.0512421437239818,0.020478132694372,0.112792584603671,95.5512557790491,17,"Knobbelzwaan","indicatief","modelindex"
"feb",331,126,556,0.595323741007194,0.226618705035971,0.0734167126369345,0.0283120203054226,0.171332171964003,0.0461103116387793,0.0176323449758441,0.0996689918156688,88.2770667730141,17,"Knobbelzwaan","indicatief","modelindex"
"jan",396,145,562,0.704626334519573,0.258007117437722,0.0826849501757529,0.0313596195298746,0.182547145985699,0.0572839853288265,0.0225605907405586,0.129444168335737,99.4212980344778,17,"Knobbelzwaan","indicatief","modelindex"
"mrt",215,95,451,0.476718403547672,0.210643015521064,0.050354977146303,0.0195625038917533,0.10853017910882,0.0370156950249319,0.0144394633718138,0.0780783108764022,60.5473811103536,17,"Knobbelzwaan","indicatief","modelindex"
